id,metadata_id,expected_dataset,insight_part_1,insight_part_2,insight_part_3,created_at,updated_at,updated_at_2,updated_at_3,irr_flag,rejection_reason
2e5b2881-e3e3-421f-a3b9-098e326303a3,932c11c0-d78c-4651-8bb9-73325937333d,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are $733.22K (+20.4% YoY), profit is $93.44K (+14.2% YoY), orders are 1,687 (+28.3% YoY), and the number of customers is 693 (+8.6% YoY).
L3: Overall, the trend shows an increase in sales, orders, and customers towards the end of the year, while profit is highest early in the year and increases steadily afterward.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales by State
L2: California leads the sales by $146.39K, while New York, Washington, Texas, and Pennsylvania follow with progressively smaller yet still substantial figures.
L3: A small group of states contributes a disproportionate share of total sales, with coastal and large‑population states dominating the top five.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.

Chart 3: Sales by Category
L2: The highest sales by category are Technology at $271.73K with an increase of 20.0%.
L3: The sales distribution shows a clear dominance of the Technology category with a significant gap toward others.
L4: Technology surpassing office supplies may suggest that higher unit prices outweigh sales volume.

Chart 4: Sales by Segment
L2: The highest sales by segment are in the Consumer segment at $331.90K with an increase of 11.8%.
L3: The sales distribution shows a clear dominance of the Consumer segment with a significant gap toward others.
L4: In line with the previous analysis of sales by category, this Consumer segment is where technology demand comes from, whereas corporate and home office segments would need office supplies rather than technology.

Chart 5: Sales by Manufacturer
L2: The highest sales by manufacturer are Other grouping at $96.52K, followed by Canon with $48.94K.
L3: NOT APPLICABLE
L4: This may reflect the fairness of sales from different manufacturers without a monopoly, where the first one is a group of others, while the rank two through five manufacturers have just a slight sales difference.

Chart 6: Sales by Customer
L2: The first highest sales by customer is Raymond Buch at $14.20K.
L3: NOT APPLICABLE
L4: As the number one customer, Raymond Buch has slightly higher sales than other customers, indicating a highly uniform or homogeneous top-tier client base. ","Chart 1: Scoreboard Overview
L2: the sales is $733.22K, profit is $93.44K, orders are 1,687, and costumers are 693.
L3: Every metric is having an upward trend, especially sales, orders and customers that share almost-same movement, while profit is different but still upward.
L4: This pattern may indicate that the business is expanding across both demand and customer reach, although sustained growth in all four metrics also suggests that operational capacity and customer retention will become increasingly important to maintain performance quality.

Chart 2: Sales by State
L2: California is the highest with $146.39K sales.
L3: Sales appear concentrated in coastal areas, with California clearly leading, while many inland states show lighter sales presence.
L4: This coastal concentration may indicate that the business benefits from stronger customer density and more established market presence in coastal states, suggesting that inland regions remain comparatively less penetrated and may represent future expansion potential.

Chart 3: Sales by Category
L2: Technology is $271.73K, Office Supplies is $246.10K, and Furniture is $215.39K, in term of sales.
L3: Category sales are fairly close in overall size, but Technology stands visibly ahead, while Office Supplies and Furniture follow at somewhat lower.
L4: This pattern may suggest that revenue is relatively diversified across the three major categories, with Technology providing the strongest lead, indicating a balanced portfolio where growth is not dependent on only one category but still benefits from a clear top performer.

Chart 4: Sales by Segment
L2: consumer is the highest in sales by $331.90K.
L3: Consumer stands out as the largest segment by a clear margin, while Corporate forms a middle tier and Home Office remains the smallest.
L4: The stronger Consumer contribution may indicate that the business relies most heavily on broad end-customer demand, suggesting that segment diversification could become important if the company wants to reduce dependence on a single dominant customer group.

Chart 5: Sales by Manufacturer
L2: Other, with sales of $96.52K, is the highest sales by manufacturer.
L3: Sales by manufacturer are led by one noticeably larger bar, followed by a gradual drop across the remaining manufacturers, indicating a concentrated ranking rather than an even distribution.
L4: This pattern may suggest that revenue is disproportionately supported by a limited number of manufacturer groups, which could indicate supplier or brand concentration risk if the business depends too strongly on a small set of top contributors.

Chart 6: Sales by Customer
L2: Raymond Buch, with Sales of $14.20K, outsold other customers.
L3: Customer sales show a steep ranking pattern, with the top customer clearly ahead but followed by several others at relatively similar lower levels, suggesting concentration at the top without a single extreme outlier dominating the list.
L4: This pattern may indicate that while a few customers are especially valuable, revenue is not entirely dependent on one account alone, suggesting a moderate customer concentration profile that is stronger than a fully dispersed base but less risky than a single-customer dependency.
","Chart 1: Scoreboard Overview
L2: Sales is 733.22K with 20.4% YoY growth, Profit is 93.44K with 14.2% YoY growth, Orders count is 1,687 with 28.3% YoY growth, and Customers count is 693 with 8.6% YoY growth.
L3: Sales, Profit, Orders, and Customers all increased YoY, with Orders showing the strongest growth (+28.3%) and Customers the slowest (+8.6%), suggesting transaction activity is expanding faster than customer growth.
L4: Orders growing much faster than Customers, while Sales and Profit rise more moderately, suggests growth may come mainly from higher purchase frequency or repeat transactions from existing customers rather than new customer expansion.

Chart 2: Sales by State
L2: California outperforms other states with 146.39K in sales.
L3: Sales are concentrated in a few large states, with California (146.39K) leading by a wide margin, New York (93.92K) second, and Washington, Texas, and Pennsylvania forming a lower-performing group.
L4: The dominance of California, New York, Washington, Texas, and Pennsylvania suggests sales may be concentrated in larger, more commercially active states, reflecting stronger customer density and market penetration in major hubs.

Chart 3: Sales by Category
L2: Technology has the biggest sales with 271.73K, while Office Supplies has the biggest growth with 33.8%.
L3: Technology has the highest sales at 271.73K and the largest share (37%), Office Supplies ranks second at 246.10K with the strongest growth (+33.0%), while Furniture is the smallest at 215.39K with the slowest growth (+8.3%).
L4: Technology leading in sales, combined with stronger growth in Office Supplies and weaker growth in Furniture, suggests demand may be driven more by productivity and workplace needs, while furniture purchases may behave as slower-moving goods.

Chart 4: Sales by Segment
L2: Home Office has the biggest growth with 51.5%, but still has the lowest sales compared to Consumer and Corporate.
L3: Consumer leads at 331.90K, Corporate follows at 241.85K, and Home Office is the smallest at 159.46K, but Home Office grows fastest (+51.5%), indicating the smallest segment is expanding much faster.
L4: While Consumer remains the largest segment, the faster growth in Home Office suggests this smaller segment may be gaining momentum from changing work patterns or small-business demand, creating an opportunity to diversify growth.

Chart 5: Sales by Manufacturer
L2: Other manufacturer has the biggest sales with 96.52K, followed by Canon with 48.94K, while GBC has the lowest sales with 39.38K.
L3: Sales are highly concentrated in the top manufacturer group, with Other (96.52K) far ahead of Canon (48.94K), while the remaining top manufacturers cluster at lower and fairly similar levels.
L4: The large gap between “Other” and named manufacturers suggests sales may be spread across many smaller brands, indicating product diversification but possibly less bargaining leverage or brand concentration.

Chart 6: Sales by Customers
L2: Raymond Buch is the biggest customer with 14.20K in sales.
L3: Customer sales are led by Raymond Buch (14.20K) and Tom Ashbrook (13.72K), followed by Hunter Lopez (10.52K), Seth Vernon (8.46K), and Grant Thornton (8.17K), with a moderate gap among the top five.
L4: The relatively small spread among the top five customers suggests the business may not be overly dependent on a single key account, indicating a healthier revenue base with lower concentration risk.",2026-04-08 20:55:43.777689+00,2026-04-29 10:57:25.163+00,2026-04-25 21:36:34.588+00,2026-04-25 07:16:59.174+00,TRUE,
2f1d0a9d-7724-4df6-a510-e7752d003d11,ecdfba73-abd3-44e8-a75c-6ac9b0ba430d,FALSE,,,,2026-03-22 12:53:30.056781+00,2026-04-06 15:34:21.415+00,,,FALSE,incorrect_dataset
2fb76f2b-b49b-4323-8438-d572d6dd5715,bfb11274-dbb6-4fb8-bf64-026babdf15e7,FALSE,,,,2026-03-22 11:59:59.04908+00,2026-04-06 15:08:40.254+00,,,FALSE,unlabelled_graphs
303d41cb-e953-487a-aa8e-2696cde3db78,32bfa2b7-4c5d-4060-9d0c-71f5a60ad6af,FALSE,,,,2026-02-12 10:21:37.189545+00,2026-04-06 13:58:53.113+00,,,FALSE,incorrect_dataset
3416da0f-760c-4f61-833a-49ab16d55582,4d8677c0-3460-4bf2-950c-7b1360dcf8b6,FALSE,,,,2026-04-08 21:11:19.670496+00,2026-04-08 21:11:19.582+00,,,FALSE,learning_template
35085111-da3f-431e-88d9-5dacd35fc438,b11f1079-3b2c-408a-958d-eb0bfe7a7922,FALSE,,,,2026-03-22 12:47:34.11111+00,2026-04-06 15:23:00.843+00,,,FALSE,incorrect_dataset
364d5509-fa61-42da-8bf8-d6c4855819de,e8076628-1574-4bca-a746-37891d1d8c8c,FALSE,,,,2026-04-08 19:46:13.968295+00,2026-04-08 19:46:13.886+00,,,FALSE,unlabelled_graphs
369f03c5-afc9-48e4-9943-7eb835ec2022,b050760c-d942-4915-85ad-e83e1e264f48,FALSE,,,,2026-03-22 12:13:04.754916+00,2026-04-06 15:13:26.007+00,,,FALSE,require_interaction
37930edb-bfbd-4138-bf73-cbbfe097ea8e,d220600a-2302-495d-8e38-ada03383cde4,FALSE,,,,2026-03-21 17:15:29.116977+00,2026-04-06 14:24:58.068+00,,,FALSE,incorrect_dataset
38e7bccc-9c25-4f84-9ffb-602b3b7f7950,2cd48156-9569-4349-b1cf-90c4d8d23a6e,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are £733,215 (+20.4% vs PY), quantity is 12,476 (+26.8% vs PY), profit is £93,439 (+14.2% vs PY), and the average days to ship is 4 days (+26.6% vs PY).
L3: Overall, the trend shows an increase in sales and quantity towards the end of the year, while profit is highest early in the year and increases afterward.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Order Details
L2: The highest sales are for order ID CA-2021-100111 at £7,360, with a profit ratio of +21.4%, 52 units, and an order from New York City with pending status.
L3: There are three complete orders and seven pending orders visible in this table.
L4: Overall, the visible orders are profitable, while some are still pending; need to complete them as soon as possible, paying attention to shipping methods and delivery dates.",,,2026-04-27 11:01:50.436642+00,2026-04-29 11:02:56.549+00,,,FALSE,
39fc8923-3edc-40be-b2b7-1fab0aa7bda2,3018eee6-3b2b-41a3-9b0a-1434648242e6,FALSE,,,,2026-04-08 21:25:14.321385+00,2026-04-08 21:25:14.264+00,,,FALSE,incorrect_dataset
3a6eadf2-2512-4af2-b649-02be37a1f0fd,4233d676-2a42-4b4d-98c8-04dac749cda0,FALSE,,,,2026-04-07 10:34:29.864905+00,2026-04-07 10:34:29.772+00,,,FALSE,learning_template
3ae233b1-b7ef-4df8-9efe-f7e263e29cde,b94f155f-8676-46f5-b600-8591f489324d,TRUE,"Chart 1: Scoreboard Overview
L2: Total sales are $735.6K (+21.4% vs PY), total profit is $95.9K (+16.0% vs PY), orders are 1.7K (+28.6% vs PY), and the number of customers is 700 (+7.7% vs PY).
L3: Overall, the trend shows an increase in sales, orders, and customers towards the end of the year, while profit is highest early in the year and increases afterward above the average line.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales | Category
L2: The highest sales by category are Technology at $272.4K, with an increase of 20.2%.
L3: The sales distribution shows a dominance of the Technology category with a slight gap toward other categories.
L4: Technology surpassing office supplies may suggest that the higher unit price surpasses the sales with the quantity.

Chart 3: Sales | Sub-Category
L2: Phones led the sub-categories in sales at $105.7K with an increase of 33.5% compared to the prior year.
L3: While all sub-categories' sales surpassed the previous year's sales, Machines' sales are the only ones with lower performance than the previous year.
L4: We can see from this year's sales that the phone is the product with the best sales performance, while last year Chairs were expected to be the best, but this year their performance has dropped to rank 2, suggesting different customer needs.

Chart 4: Sales | Customers
L2: The first highest sales by customer is Raymond Buch at $14.2K.
L3: NOT APPLICABLE
L4: While being the number one, Raymond Buch has slightly higher sales compared to other customers, indicating a highly uniform or homogeneous top-tier client base. 

Chart 5: Sales and Profit Distribution | State
L2: California is the state with the largest circle on the map.
L3: Coastal states, especially the West and East regions, dominate the larger circles, indicating higher sales.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.

Chart 6: Sales | Segment
L2: The consumer segment has the highest sales at $334.9K with an increase of 11.7%, followed by Corporate and Home Office, where all segments successfully surpassed their previous year's sales.
L3: The sales distribution shows a clear dominance of the Consumer segment with a significant gap toward other segments.
L4: Overall, each segment shows a good sales performance compared to the prior year, indicating a higher demand in all segments this year.

Chart 7: Sales | Manufacturer
L2: The highest sales by manufacturer are Other grouping at $102.8K, followed by Canon with $49.0K.
L3: NOT APPLICABLE
L4: This may reflect the fairness of sales from different manufacturers without a monopoly, where the first one is a group of others, while the rank two through five manufacturers have just a slight sales difference.",,,2026-04-28 09:05:19.839661+00,2026-04-29 11:23:36.359+00,,,FALSE,
